width,radius,dy,timepoint,diodicity
0.07,0.09,0.3,3820,1.0984318004143887
0.07,0.09,0.3,3830,1.0983669355157701
0.07,0.09,0.3,3840,1.0983058909797647
0.07,0.09,0.3,3850,1.0982482211691467
0.07,0.09,0.3,3860,1.0981940840446003
0.07,0.09,0.3,3870,1.0981442140554194
0.07,0.09,0.3,3880,1.0980991475716022
0.07,0.09,0.3,3890,1.0980589136993164
0.07,0.09,0.3,3900,1.098023632972832
0.07,0.09,0.3,3910,1.097994068222589
0.07,0.09,0.3,3920,1.0979712615619848
0.07,0.09,0.3,3930,1.097955773013133
0.07,0.09,0.3,3940,1.0979475990238412
0.07,0.09,0.3,3950,1.097946794977457
0.07,0.09,0.3,3960,1.0979537956178753
0.07,0.09,0.3,3970,1.0979689479507098
0.07,0.09,0.3,3980,1.0979919911745164
0.07,0.09,0.3,3990,1.0980222856492563
0.07,0.09,0.3,4000,1.098059456318119
0.07,0.09,0.3,4010,1.0981035183752574
0.07,0.09,0.3,4020,1.098154358409169
0.07,0.09,0.3,4030,1.0982113949020935
0.07,0.09,0.3,4040,1.0982739244675224
0.07,0.09,0.3,4050,1.0983416098238692
0.07,0.09,0.3,4060,1.0984143774036887
0.07,0.09,0.3,4070,1.098491903163224
0.07,0.09,0.3,4080,1.0985734681816914
0.07,0.09,0.3,4090,1.0986583798037257
0.07,0.09,0.3,4100,1.0987463065314984
0.07,0.09,0.3,4110,1.0988370366292521
0.07,0.09,0.3,4120,1.098930052220101
0.07,0.09,0.3,4130,1.0990245675328731
0.07,0.09,0.3,4140,1.09911995930072
0.07,0.09,0.3,4150,1.0992159355102016
0.07,0.09,0.3,4160,1.099312203861095
0.07,0.09,0.3,4170,1.099408151930424
0.07,0.09,0.3,4180,1.0995030093739957
0.07,0.09,0.3,4190,1.099596228895153
0.07,0.09,0.3,4200,1.0996875170596219
0.07,0.09,0.3,4210,1.0997764986026677
0.07,0.09,0.3,4220,1.099862546184345
0.07,0.09,0.3,4230,1.0999450383716125
0.07,0.09,0.3,4240,1.1000236607057132
0.07,0.09,0.3,4250,1.1000983168115441
0.07,0.09,0.3,4260,1.100168810640173
0.07,0.09,0.3,4270,1.1002347860953636
0.07,0.09,0.3,4280,1.100295998628716
0.07,0.09,0.3,4290,1.1003524913928542
0.07,0.09,0.3,4300,1.1004044049379156
0.07,0.09,0.3,4310,1.1004517015480897
0.07,0.09,0.3,4320,1.100494197173355
0.07,0.09,0.3,4330,1.1005318214875384
0.07,0.09,0.3,4340,1.1005646970729086
0.07,0.09,0.3,4350,1.1005929219338058
0.07,0.09,0.3,4360,1.1006163902434154
0.07,0.09,0.3,4370,1.1006349185244748
0.07,0.09,0.3,4380,1.100648482432768
0.07,0.09,0.3,4390,1.1006572152894767
0.07,0.09,0.3,4400,1.1006611875723085
0.07,0.09,0.3,4410,1.10066030864808
0.07,0.09,0.3,4420,1.1006544945859396
0.07,0.09,0.3,4430,1.1006438454939758
0.07,0.09,0.3,4440,1.1006285739386863
0.07,0.09,0.3,4450,1.1006088066308097
0.07,0.09,0.3,4460,1.1005845637008198
0.07,0.09,0.3,4470,1.1005559429563347
0.07,0.09,0.3,4480,1.1005232308923845
0.07,0.09,0.3,4490,1.100486781234713
0.07,0.09,0.3,4500,1.1004468502613125
0.07,0.09,0.3,4510,1.1004036303644773
0.07,0.09,0.3,4520,1.1003574156721445
0.07,0.09,0.3,4530,1.1003086380644582
0.07,0.09,0.3,4540,1.1002577139148437
